date,open,high,low,close,volume,marketCap,meanTxFee,txCnt,activeAddressCnt,hashRate,difficulty,revenuePerHash
2021-11-02,60963.25415,64242.79489,60673.05542,63226.4011,37746665647,1192577136210,3.706485385,300911,1035030,170117315.4,21659344833265,0.000004310228
2021-11-01,61320.44949,62419.00479,59695.18309,61004.40802,36150572843,1150606762880,3.107143955,289324,1053426,159350397.4,21659344833265,0.000004169788
2021-10-31,61850.48946,62406.17045,60074.32959,61318.95777,32241199927,1156485845063,2.684620792,216741,893617,140567236.3,21659344833265,0.000004442299
2021-10-30,62239.36221,62330.14553,60918.38528,61888.83122,32157938616,1167178054167,2.534546724,251998,906672,154737198.9,20082460130831,0.00000452172
2021-10-29,60624.87076,62927.60964,60329.96507,62227.96459,36856881767,1173512442368,3.209864951,307314,1014855,170710070.9,20082460130831,0.000004576171
2021-10-28,58470.72958,62128.63295,58206.91786,60622.13671,45257083247,1143165999365,2.65393955,297884,1055114,152740589.7,20082460130831,0.000004448458
2021-10-27,60351.99862,61435.1846,58208.18905,58482.38794,43657076893,1102757767323,2.507682047,286086,944035,156733808.1,20082460130831,0.000004296525
2021-10-26,63032.76251,63229.0264,59991.16069,60363.79205,34878965587,1138177770430,2.808924023,295695,998333,149745676.7,20082460130831,0.000004440389
2021-10-25,60893.92758,63729.32571,60691.79895,63039.82551,31064911614,1188575312422,3.099897673,286798,1079523,181691420.6,20082460130831,0.000004623955
2021-10-24,61368.34317,61505.80335,59643.34538,60930.83644,27316183882,1148743134468,2.607475752,208278,737951,152740589.7,20082460130831,0.000004451517
2021-10-23,60694.62798,61743.87801,59826.52174,61393.61719,26882546034,1157410091263,3.019016573,228432,826969,144754153,20082460130831,0.000004493378
2021-10-22,62237.89107,63715.02168,60122.79782,60692.26443,38434082775,1144131483274,3.422101992,281476,957015,157732111.9,20082460130831,0.000004472741
2021-10-21,66002.2322,66600.54681,62117.40871,62210.17308,45908121370,1172684282558,3.89899159,321169,1139133,147749067.5,20082460130831,0.00000461776
2021-10-20,64284.58619,66930.38727,63610.67499,65992.83704,40788955582,1243927428207,4.319120259,291740,977215,148747371.4,20082460130831,0.000004884938
2021-10-19,62043.16584,64434.53337,61622.93372,64261.99119,40471196346,1211242526571,3.076962367,310438,1077371,154737198.9,20082460130831,0.000004730013
2021-10-18,61548.80343,62614.65905,60012.75693,62026.07783,38055562075,1169039169043,3.398821836,291260,1003479,146581499,20082460130831,0.000004604839
2021-10-17,60887.65305,61645.52248,59164.46838,61553.61738,29032367511,1160077513368,3.271019475,212511,823877,158222181.1,19893045048575,0.00000454686
2021-10-16,61609.52715,62274.47709,60206.12006,60892.18069,34250964237,1147551202767,3.487141978,269680,937355,131522188,19893045048575,0.000004539989
2021-10-15,57345.90198,62757.1297,56868.14269,61593.95006,51780081801,1160726409230,4.272346221,297755,1017121,139433297.7,19893045048575,0.000004600428
2021-10-14,57372.83208,58478.7355,56957.07614,57321.52528,36615791366,1080160001108,3.286383794,284115,1007101,135477742.9,19893045048575,0.000004277461
2021-10-13,56038.25679,57688.6601,54370.97323,57401.09753,41684252783,1081611750762,3.322794853,289461,975651,167122178.8,19893045048575,0.000004261731
2021-10-12,57526.83201,57627.8786,54477.97447,56041.05684,41083758949,1055926265435,3.90956833,274993,937369,132511077.5,19893045048575,0.000004204696
2021-10-11,54734.12484,57793.03925,54519.76552,57484.78947,42637331698,1083079138639,4.225650393,277496,1009017,144377740.6,19893045048575,0.000004284756
2021-10-10,54952.82125,56401.30424,54264.25639,54771.57918,39527792364,1031909532688,3.321461704,212316,803826,157233293.1,19893045048575,0.000004053348
2021-10-09,53929.78147,55397.94347,53735.14288,54968.22445,32491211414,1035558748272,3.346864523,241705,991926,148333295.4,19893045048575,0.00000408721
2021-10-08,53802.14604,55922.98102,53688.05529,53967.84677,34800873924,1016664484566,3.904787398,280844,978503,118666635.5,19893045048575,0.000004052234
2021-10-07,55338.62374,55338.62374,53525.46835,53805.98516,36807860413,1013573258668,4.387810546,324741,1144142,139433297.7,19893045048575,0.000004054173
2021-10-06,51486.66574,55568.46355,50488.19075,55361.44943,49034730168,1042827678808,3.853338723,273475,914612,129544410.6,19893045048575,0.000004148151
2021-10-05,49174.95962,51839.98572,49072.83925,51514.81406,35873904236,970325310417,2.488191461,312571,1037679,162177736,19893045048575,0.000003827012
2021-10-04,48208.90763,49456.77578,47045.00375,49112.90128,33383173002,925033195574,2.507798947,265740,1015651,147634521.8,19893045048575,0.000003819709
2021-10-03,47680.02841,49130.69221,47157.28761,48199.95156,26638115879,907791525236,2.273717723,216090,808347,141656680.1,18997641161759,0.000003732391
2021-10-02,48137.46873,48282.06088,47465.49576,47711.48646,30614346492,898547418743,2.002025278,260972,963528,177543039.1,18997641161759,0.00000369489
2021-10-01,43816.74064,48436.01127,43320.02298,48116.94122,42850641582,906127699408,2.807762883,279255,962201,132212900.7,18997641161759,0.000003751353
2021-09-30,41551.27084,44092.60056,41444.5816,43790.89563,31141681925,824619217608,2.237237001,289577,1059608,161488614.8,18997641161759,0.000003400031
2021-09-29,41064.98395,42545.25855,40829.66928,41564.36348,30602359905,782651228474,1.905637944,240916,830989,122769122.7,18997641161759,0.000003218598
2021-09-28,42200.89661,42775.14614,40931.6625,41034.54467,30214940550,772639687709,2.141575697,262395,935822,143545436,18997641161759,0.000003202994
2021-09-27,43234.18493,44313.24588,42190.63258,42235.73185,30980029059,795216175345,2.126964101,262162,901586,146378569.1,18997641161759,0.000003299281
2021-09-26,42721.62866,43919.30097,40848.46166,43208.5391,30661222077,813490665613,1.8796618,192460,699993,131268523.5,18997641161759,0.000003335692
2021-09-25,42840.89051,42996.2597,41759.92043,42716.59315,31604717236,804192450113,1.702145638,210070,702530,135990412.5,18997641161759,0.000003303891
2021-09-24,44894.30212,45080.49106,40936.55717,42839.7517,42839345714,806470363647,2.427803613,274940,958548,139767924.2,18997641161759,0.00000333395
2021-09-23,43560.29537,44942.17465,43109.33829,44895.0966,34244064430,845122403460,2.357012599,273598,918846,155822347.2,18997641161759,0.000003484205
2021-09-22,40677.95483,43978.61922,40625.63419,43574.50943,38139709246,820218503579,2.237708347,270233,888195,126546634.4,18997641161759,0.000003393282
2021-09-21,43012.23444,43607.60998,39787.6098,40693.67719,48701090088,765958488767,2.42226827,245996,844883,114073685.2,18997641161759,0.000003221458
2021-09-20,47261.4065,47328.19884,42598.91585,42843.80244,43909845642,806395852718,2.219486881,273371,1014971,150129275.6,18415156832118,0.000003433281
2021-09-19,48268.85742,48328.36734,46919.80476,47260.21733,26967722648,889472404520,1.953428269,199632,714326,146467585.7,18415156832118,0.000003762082
2021-09-18,47273.52581,48791.77937,47087.28419,48278.36352,28575630451,908584317849,2.445871653,227894,819880,141890473.9,18415156832118,0.000003854617
2021-09-17,47771.00311,48160.92075,46832.5246,47267.52002,28727713711,889514744351,2.587788056,273808,943981,134567094,18415156832118,0.000003791846
2021-09-16,48158.9072,48486.82941,47079.55712,47783.3578,31764293754,899179151780,2.948617184,270023,1021047,124497447.4,18415156832118,0.000003851032
2021-09-15,47097.99812,48450.46847,46773.32654,48176.34639,30484496466,906532479371,3.063433244,268455,976201,129989982.3,18415156832118,0.000003879459
2021-09-14,44960.04936,47218.12535,44752.33135,47092.49383,38652152880,886095283701,2.621981166,270910,952892,153790965.6,18415156832118,0.000003769249
2021-09-13,46057.21533,46598.67898,43591.32078,44963.07263,40969943253,845980481365,2.694992175,253041,908372,145552163.9,18415156832118,0.000003609521
2021-09-12,45206.62927,46364.87885,44790.46205,46063.27036,27881980161,866636671662,2.064273377,193569,705573,134567094,18415156832118,0.000003683624
2021-09-11,44869.84026,45969.29282,44818.26641,45201.45898,34499835245,850381828071,2.128653526,210848,823454,135482517.2,18415156832118,0.000003602099
2021-09-10,46396.66247,47031.74238,44344.48542,44883.91011,39154666597,844367023727,2.522075626,260963,906178,124497447.4,18415156832118,0.000003598607
2021-09-09,45774.74222,47261.94853,45669.73965,46391.42298,38672657013,872686454372,2.323832205,275020,937415,125412870.5,18415156832118,0.000003729425
2021-09-08,46827.76337,47334.05564,44561.39446,46091.3893,49007762488,867002908109,2.498307607,271871,907794,129989982.3,18415156832118,0.00000371031
2021-09-07,52660.47935,52853.7638,43285.20859,46811.12953,65210059683,880498621998,3.178133993,277913,938525,134093473.5,18415156832118,0.00000394347
2021-09-06,51769.00432,52700.94146,51053.67851,52633.5362,38884105426,989965076456,3.373735309,269949,968860,150611462.6,17615033039279,0.000004418665
2021-09-05,49937.85802,51868.68163,49538.59838,51753.41193,30322676319,973354882473,2.64740946,206820,735688,143606279,17615033039279,0.000004319046
2021-09-04,50009.3251,50545.58101,49548.78045,49944.62691,37471327794,939286123133,2.610294711,227677,776022,135725446.6,17615033039279,0.000004174573
2021-09-03,49288.24911,50982.27157,48386.08616,50025.37461,43206179619,940757184680,3.221489112,278164,1008068,129595910.5,17615033039279,0.000004199051
2021-09-02,48807.84886,50343.4207,48652.31979,49327.72318,39508070319,927590865738,3.40452667,293611,1026339,130471558,17615033039279,0.00000416714
2021-09-01,47099.77487,49111.08879,46562.43745,48847.02907,39139399125,918501510157,3.027453265,277500,954959,119963781.9,17615033039279,0.000004103254
2021-08-31,47024.34166,48189.55019,46750.09395,47166.68795,34730363427,886869903603,2.486565407,273720,930055,126093318,17615033039279,0.000003963295
2021-08-30,48834.85268,48925.60652,46950.27228,47054.98479,31847007016,884727824089,2.364299807,249956,910173,118212485.7,17615033039279,0.000003950955
2021-08-29,48911.24836,49644.11466,47925.85558,48829.8326,25889650240,918057300166,2.234002601,196139,685753,136601094.1,17615033039279,0.000004080788
2021-08-28,49072.58522,49283.50565,48499.23891,48902.40221,28568103401,919372790254,2.362993916,212867,726381,123466374.3,17615033039279,0.000004082893
2021-08-27,46894.55507,49112.78526,46394.28309,49058.66973,34511076995,922265559164,2.303806898,260937,864176,127844614.3,17615033039279,0.000004106353
2021-08-26,49002.64181,49347.58357,46405.78243,46942.21787,32666549568,882436522913,2.112239842,254481,818959,127844614.3,17615033039279,0.000003947097
2021-08-25,47727.25669,49202.87847,47163.61432,48960.78728,32646349931,920337950861,2.375142286,264966,867743,131199199.3,17615033039279,0.000004378378
2021-08-24,49562.34673,49878.77129,47687.118,47706.11855,35361168834,896704765697,2.734170439,263660,945668,119087831.9,15556093717703,0.000004553277
2021-08-23,49291.67737,50482.07641,49074.6054,49546.14771,34305053719,931244272409,2.614431002,271010,973417,152339630.3,15556093717703,0.000004692804
2021-08-22,48869.10424,49471.61043,48199.941,49321.65405,25370975378,926961622395,3.034856674,191939,715639,126820808.7,15556093717703,0.000004670845
2021-08-21,49327.07373,49717.01892,48312.19764,48905.49059,40585205312,919092181743,2.503072992,216018,787645,131460594.7,15556093717703,0.000004637867
2021-08-20,46723.12115,49342.15227,46650.70851,49339.17604,34706867452,927189789032,2.871233124,272396,984372,123727618,15556093717703,0.00000467938
2021-08-19,44741.88335,46970.76087,43998.31551,46717.57875,37204312299,877875534875,2.392983995,254656,888796,119087831.9,15556093717703,0.000004422792
2021-08-18,44686.75081,45952.06217,44364.02745,44801.18872,32194123075,841823296233,2.683775516,247197,876483,104395177.8,15556093717703,0.000004278803
2021-08-17,45936.45634,47139.5706,44512.41753,44695.35762,33451362600,839796717683,2.750811235,254546,953226,133007189,15556093717703,0.000004243698
2021-08-16,47019.96132,47998.09668,45700.32187,46004.48408,32776876610,864345726183,2.919569867,270372,978773,124500916.2,15556093717703,0.000004375015
2021-08-15,47096.66857,47357.10643,45579.59012,47047.00454,30988958446,883882942188,2.489763467,181221,750378,140740165.7,15556093717703,0.000004440668
2021-08-14,47810.68929,48098.68409,46177.63333,47096.94566,31211354442,884769956069,2.436792644,211657,724702,126820808.7,15556093717703,0.000004455296
2021-08-13,44439.69279,47831.97604,44282.41742,47793.32118,31744259539,897802604441,4.349925965,256053,917929,108438697.2,15556093717703,0.000004638979
2021-08-12,45576.88033,46228.91094,43861.44704,44428.28847,33723620826,834546790666,2.293112845,252677,842547,108813934.4,14496442856349,0.000004519203
2021-08-11,45599.70403,46735.63156,45351.71115,45593.63593,34319709073,856398622622,2.289297477,261571,866724,105931445.9,14496442856349,0.00000465054
2021-08-10,46280.84767,46637.98783,44705.55658,45585.03077,33546019517,856195142352,2.4386541,259626,875882,118902643.4,14496442856349,0.000004627912
2021-08-09,43791.92742,46456.83292,42848.68795,46365.40065,38734079049,870805373889,2.489554221,254532,934412,109534557.1,14496442856349,0.000004711222
2021-08-08,44574.43859,45282.35328,43331.90982,43798.11768,36302664750,822545074286,2.248303751,197270,740945,113858288.9,14496442856349,0.000004459138
2021-08-07,42832.79664,44689.86096,42618.56614,44555.80066,40030862141,836730623772,2.171752847,207621,724467,120343887.6,14496442856349,0.000004508881
2021-08-06,40865.86692,43271.65861,39932.17942,42816.49897,38226483046,804022903682,2.337209317,258639,894265,114578911.6,14496442856349,0.000004356468
2021-08-05,39744.51416,41341.93499,37458.00399,40869.55433,35185031017,767423192906,2.475332185,249454,854629,115299533.2,14496442856349,0.000004171818
2021-08-04,38213.33197,39952.29787,37589.16562,39747.50502,25372562724,746313542791,2.513711197,237723,842870,98004602.83,14496442856349,0.000004063183
2021-08-03,39178.40357,39750.03091,37782.05245,38152.98209,26189830450,716341544145,1.989870256,246833,820918,121785131.9,14496442856349,0.000003890218
2021-08-02,39907.26285,40419.18086,38746.34717,39201.94519,25595265436,735995665489,2.220686525,236019,899861,103048958.3,14496442856349,0.000004004325
2021-08-01,41460.84408,42541.67948,39540.94008,39974.89603,26688438115,750472428208,2.05960097,190234,695892,110975800.3,14496442856349,0.000004053051
2021-07-31,42196.30389,42231.44828,41110.83251,41626.19568,25802845343,781431379811,2.271884535,204354,720022,112670630.6,14496442856349,0.000004287239
2021-07-30,40027.48332,42235.54771,38397.35451,42235.54771,33072782960,792829863258,2.373235195,250833,841162,112824946,13672594272814,0.000004508791
2021-07-29,39995.45199,40593.07226,39352.05977,40008.42085,27167146027,750980784072,2.309363931,261353,880689,108746935.5,13672594272814,0.000004330657
2021-07-28,39503.18569,40816.06972,38862.43592,39995.90647,38702404695,750706646107,2.456260434,255513,868607,106707930.8,13672594272814,0.000004318854
2021-07-27,37276.03603,39406.94098,36441.72631,39406.94098,35097370560,739612127373,2.480622654,251334,903400,115543619.6,13672594272814,0.000004226742
2021-07-26,35384.02988,40499.67728,35287.31171,37337.53331,51022126212,700734471386,2.585187785,269826,958347,101950252.5,13672594272814,0.000004064482
2021-07-25,34290.29139,35364.92558,33881.83745,35350.18697,20856685287,663401935103,1.950912525,172110,641796,103989257.2,13672594272814,0.00000377523
2021-07-24,33593.72941,34490.39124,33424.859,34292.44591,21664706865,643518528651,2.244082955,196325,712132,104668925.1,13672594272814,0.000003685148
2021-07-23,32305.95885,33581.55061,32057.89354,33581.55061,22552046192,630147722704,2.775486443,234138,803246,91755226.96,13672594272814,0.000003640994
2021-07-22,32138.87281,32576.40001,31745.29924,32313.10632,19555230518,606316858335,1.960386419,223683,780869,103989257.2,13672594272814,0.000003487273
